web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616844334-840","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","62 . Cafe Xero","50 211 99 38","ul. Otwocka 1","Old Prague","Photocopying and printing , Cafes , Coffee and tea"
"1616844317-816","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","38. Coffee Karma","22 875 87 09","ul. Mokotowska 17","Downtown","$$Kawiarnie, Wine bary, Przystawki/przekąski"
"1616844365-889","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","111 . KDK Cafe","Downtown","ul. Oboźna 11","Downtown","$ Coffee & Tea , Vinyl Records , Cafes"
"1616844423-979","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","201 . Etno Cafe Galeria Mokotów","72 977 44 53","null","Mokotów","Coffee and tea"
"1616844405-956","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","178. Fiku Miku Cafe","Saska Kępa","ul. Zwycięzców 32","Saska Kępa","Artykuły i meble dziecięce, Opieka nad dziećmi i żłobki, Kawiarnie"
"1616844429-995","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","217. Wild Bean Café","Międzylesie","ul. Patriotow 317","Międzylesie","$Kawa i herbata, Kawiarnie"
"1616844305-790","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","12 . Crossroads","22 621 11 58","al. Ujazdowskie 6","Ujazdów","$$ Polish , Pubs , Cafes"
"1616844359-882","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","104 . But Heca Cafe","88 120 27 07","ul. Bluszczańska 68","Czerniaków","Cafes , Coffee and tea"
"1616844392-931","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","153 . Sandwich & Coffee","88 498 98 18","Al. Jerozolimskie 54","Centrum","Cafes , Sandwiches , Coffee and tea"
"1616844340-853","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","75 . Stop Cafe","60 105 33 80","ul. Jeziorna 2","Czerniaków","$ Cafes , Coffee and Tea"
"1616844398-939","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","161 . Cafe Studio","22 468 19 97","ul. Śniadeckich 23","Downtown","Cafes , Coffee and tea"
"1616844378-918","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","140 . Bar-Cafe Thien-Phu","22 425 63 38","ul. Panska 67","Mirów","Cafes , Coffee and tea"
"1616844378-912","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","134 . Cafe Yurt","66 046 32 09","ul. Obrońców Tobruku","Bemowo","Cafes , Coffee and tea"
"1616844429-993","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","215 . Green Caffè Nero","22 300 45 59","al. Rzeczpospolitej 27","Wilanów","$$ Coffee and tea"
"1616844359-885","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","107 . PINI Cafe & Vino","73 399 99 21","Pl. Trzech Krzyży 10/14","Downtown","Cafes , Coffee and tea"
"1616844359-883","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","105 . Ah Cafe","57 779 6737","ul. Przy Bażantarnia 8B","Ursynów","Cookies , Cafes"
"1616844435-1008","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","230. W Biegu Cafe Pl. Zbawiciela","22 621 84 51","Mokotowska 19","Śródmieście","Kawiarnie, Kawa i herbata"
"1616844384-920","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","142 . Cafe I'll be back soon","50 691 69 66","Paris 17","Saska Kępa","$ Coffee and Tea , Cafes , Breakfast and Brunch"
"1616844423-980","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","202 . Cafe Contact","22 826 45 13","Foksal 21","Śródmieście","$ Food , Cafes"
"1616844372-907","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","129. Rakieta Cafe","50 124 82 33","ul. Solec 111","Powiśle","Kawiarnie"
"1616844405-949","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","171 . Art Cafe Bistro & Bar","51 979 20 09","ul. Ceglana  2","null","$ Pizza , Italian , Cafes"
"1616844398-942","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","164 . What a Little Cafe","57 590 9683","ul. Chroscickiego 15","Italy","Cafes , Coffee and tea"
"1616844305-789","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","11 . Chill Out Cafe","Mirów","St. John 15","Mirów","Cafes , Coffee and tea"
"1616844411-961","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=180","183 . Cortado Sisters Cafe","60 270 46 30","ul. Prymasa Augusta Hlonda 10 / 5U","Wilanów","Bagels , Cafes"
"1616844359-879","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","101 . Cafe LuLu","12 634 10 16","Warszawska 18","Italy","$$ Pubs , Cafes , Coffee & Tea"
"1616844441-1016","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","238. Kwadrans Cafe","22 849 62 82","ul. Madalińskiego  7","Stary Mokotów","$$Polska, Nowoczesna europejska, Bistro"
"1616844378-911","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","133 . Costa Coffee","22 332 79 00","ul. Wańkowicza 1","Ursynów","$$ Cafes , Coffee & Tea"
"1616844365-893","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","115 . In Biegu Cafe","Śródmieście","Plac Trzech Krzyży 10/14","Śródmieście","Cafes , Coffee and tea"
"1616844441-1013","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","235 . Studio bar","60 330 08 35","pl. Defilad 1","Centrum","$ Cafes , Bars"
"1616844435-1000","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","222 . Cafe Lokomotywa","60 450 52 48","PKP Otwock","null","Coffee and tea , Cafes"
"1616844417-969","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","191 . Pini Cafe & Vino","73 399 99 23","ul. Mokotowska 19","Śródmieście","$ Cafes , Wine Bars , Breakfast and Brunch"
"1616844405-952","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","174 . Bristol Cafe Club","60 135 06 60","Marynarska 15","Slużewiec","Modern European"
"1616844378-910","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","132 . Etno Cafe","79 277 44 53","null","Śródmieście","Coffee and tea"
"1616844398-945","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","167. Cafe 7","50 590 92 21","ul. Good 7","Powisle","$Kawa i herbata, Kawiarnie, Bary"
"1616844441-1018","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","240. Brit Cafe","22 436 56 08","al. Komisji Narodowej 35","Ursynów","Kawiarnie, Kawa i herbata"
"1616844340-851","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","73 . Cafe Iluzja","69 842 37 38","ul. Narbutta 50A","Old Mokotów","$ Cafes , Coffee & Tea , Beer Gardens"
"1616844405-953","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","175 . Przeds Handlowo Produkcyjno Usługowe Bon Cafe","Wesoła","Juliana Ursyna Niemcewicza 32","Wesoła","Coffee and tea , Cafes"
"1616844429-990","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","212 . Paradox Cafe","69 147 29 49","ul. Anielewicza 2","Muranów","$ Cafes , Pubs"
"1616844311-803","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","25 . Kafka cafe","22 826 08 22","ul. Oboźna 3","Powiśle","$ Cafes , Coffee and Tea"
"1616844378-917","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","139 . Cafe Park","60 510 48 25","ul. Chodkiewicza 3","Mokotów","Cafes , Coffee and tea"
"1616844334-843","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","65 . Cinema Cafe","22 456 65 02","ul. Wołoska 12","Mokotów","Kawiarnie, Kawa i herbata"
"1616844441-1011","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","233 . Star Cafe Monika Boczyszyn Roguska and Dorota Koźluk Player","22 678 34 28","Św. Wincentego 54 /  4","Targówek","Bars , Restaurants"
"1616844441-1012","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","234 . MacLife Cafe","22 465 97 15","ul. Puławska 31","Stary Mokotów","$$$$ Cafes , IT Services & Computer Repair"
"1616844435-1003","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","225 . Antrakt Cafe","22 827 64 11","Plac Piłsudskiego 9","Śródmieście","$$Kawiarnie, Bistro, Kawa i herbata"
"1616844435-1005","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","227. Pewnego Razu Cafe","60 943 86 83","ul. Dzielna 15","Nowolipki","Śniadanie i brunch"
"1616844340-850","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","72 . WakeCup Cafe","50 311 32 40","al. Reunification 1","Bielany","$ Cafes , Coffee and Tea"
"1616844300-779","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","1 . Mug in the Mug Cafe","79 620 74 88","ul. Grażyny 16","Stary Mokotów","$ Cafes , Breakfast and Brunch"
"1616844392-936","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","158. Cava","Centrum","ul. Złota 59","Centrum","$$Kawa i herbata, Lounge, Kawiarnie"
"1616844300-782","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","4 . Le Petit Cafe","60 150 17 96","ul. Żabińskiego 16A","Ursynów","$$ Cafes , Cookies"
"1616844346-864","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","86 . Cafe Club","22 533 40 65","Gorczewska 124","Will","Cafes , Coffee and tea"
"1616844384-922","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","144 . Cafe Caffeine","69 566 09 52","u. Solec 81b","Powiśle","Coffee and tea , Cafes"
"1616844423-982","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","204 . Mood Cafe Trattoria","22 898 30 03","al. Niepodległości 80","Stary Mokotów","$$ Italian , Cafes , Coffee & Tea"
"1616844352-871","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","93 . Chillout Cafe","60 419 50 72","ul. Szaserów 106","Grochów","Cookies , Coffee and tea , Cafes"
"1616844417-978","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","200. W biegu cafe","Centrum","Marszałkowska 104/122","Centrum","Moda, Kawiarnie, Kawa i herbata"
"1616844311-802","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","24 . Antich Caffe","22 648 43 71","ul. Wąwozowa 6 / 11A","Ursynów","Cafes , Coffee and Tea , Seafood"
"1616844329-829","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","51 . Autorskie Bistro & Cafe","51 503 89 73","ul. St. Wincentego 95/3","dirty","Poland , Cafes , Coffee and tea"
"1616844405-954","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","176. Jp’s Cafe & Bar","22 450 86 30","al. Jana Pawła II 21","Mirów","Bary, Kawiarnie"
"1616844423-987","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","209. Przystanek Cafe","22 720 10 01","ul. Warszawska 36","null","Kawiarnie, Kawa i herbata"
"1616844384-928","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","150. Fabryka Słodkości Cafe","53 026 76 71","ul. Podwale 19","Nowe Miasto","Kawiarnie"
"1616844372-902","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","124 . Vincent","22 828 01 15","ul. Nowy Świat 64","Śródmieście","$$ Desserts , Bakeries , Cafes"
"1616844392-929","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","151 . Cube Cafe","Śródmieście","ul.Chmielnan 11","Śródmieście","Cafes , Coffee and tea"
"1616844340-852","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","74 . Qlka Café","22 212 87 14","ul. Przasnyska 11","Żoliborz","$ Coffee & Tea , Cafes , Kids Activities"
"1616844372-903","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","125 . MaMa Cafe","79 069 64 93","ul. Wilcza 27 B","Śródmieście","Cafes , Coffee and tea"
"1616844365-892","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","114 . Balaton Cafe","66 356 62 20","ul. Jana Nowaka Jeziorańskiego","Gocław","$ Cookies , Cafes , Coffee and Tea"
"1616844300-788","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","10. Etno Cafe Marszałkowska","53 377 92 55","ul. Marszałkowska 87","Downtown","Kawa i herbata"
"1616844334-847","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","69. Trele Morele Cafe","53 519 52 95","ul. Socrates 9","Bielany","$Kawiarnie, Zajęcia dla dzieci"
"1616844378-916","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","138 . Green Caffè Nero","22 375 41 10","ul. Zelazna 32","Mirów","Cafes , Coffee and tea"
"1616844352-877","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","99. Mucha Nie Siada","50 162 06 69","ul. Ząbkowska 38","Stara Praga","$Kawa i herbata, Kawiarnie, Nowoczesna europejska"
"1616844365-890","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","112 . Yukka Cafe","Rakowiec","ul. Pruszkowska 5","Rakowiec","Cafes , Coffee and tea"
"1616844365-897","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","119. Cafe Park","69 165 64 97","ul. Chodkiewicza 3","Mokotów","Kawiarnie"
"1616844392-938","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","160. Cafe Selena","22 517 78 54","Stanów Zjednoczonych 51","Praga Południe","Specjaliści, Kawa i herbata, Kawiarnie"
"1616844305-791","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","13 . Cafe Foksal","22 828 06 05","ul. Foksal 21","Downtown","$$ Bars , Cafes , Coffee & Tea"
"1616844417-971","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","193 . Cafe Peron","22 610 41 85","ul. Patriotów 303","Międzylesie","$$ Coffee & Tea , Cafes , Vegan"
"1616844417-972","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","194 . Cava","22 204 04 04","ul. Puławska 2 / 017","Stary Mokotów","$$ Cafes , Lounges , Coffee & Tea"
"1616844317-812","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","34 . Motto Cafe","Downtown","Ordynacka 10/12","Downtown","Cafes , Coffee and tea"
"1616844365-895","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","117. Etno Cafe Nimbus","53 777 22 31","Al. Jerozolimskie 98","Ochota","Kawa i herbata"
"1616844334-842","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","64 . Miodowa Cafe","22 829 64 64","ul. Senatorska 13/15","Downtown","$ Cookies , Cafes , Donuts"
"1616844300-780","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","2 . A roll through a tissue paper","79 621 44 88","ul. Puławska 24","Stary Mokotów","$ Breakfast and brunch , Bagels , Sandwiches"
"1616844441-1009","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","231 . Monti Cafe","22 313 19 18","Al. Jerozolimskie 148","Szczęśliwice","Italian"
"1616844317-813","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","35 . E. Wedel Chocolate Lounges","22 827 29 16","ul. Szpitalna 8","Downtown","$$ Desserts , Cafes"
"1616844323-822","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","44 . Friendship Cafe","60 244 63 40","ul. Grochowska 233 / U-3","Grochów","$$ Cafes , Coffee & Tea"
"1616844352-873","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","95 . Riva","22 888 69 78","al. Jana Pawła II 61C","Muranów","$$ Modern European , Cafes"
"1616844398-944","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","166 . Broadway Cafe","22 448 47 27","al. National Education Commission 52 / U5","Ursynów","Kawiarnie, Kawa i herbata, Śniadanie i brunch"
"1616844417-977","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","199. Green Caffè Nero","22 828 20 99","ul. Sienkiewicza 12 / 14","Centrum","$$Kawiarnie, Kawa i herbata"
"1616844384-927","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","149. Luna Bistro Cafe Bar","73 077 97 76","ul. Obrzeżna 1","Slużewiec","Bary, Kawiarnie, Kawa i herbata"
"1616844384-921","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","143 . Costa Coffee","Bielany","ul. Żeromskiego 1","Bielany","Cafes"
"1616844423-985","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","207. Green Caffè Nero","22 375 69 69","ul. Piękna 18","Śródmieście","$Kawiarnie, Kawa i herbata"
"1616844423-984","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","206 . A. Blikle","22 826 05 69","ul. Nowy Świat 35","Śródmieście","$$$Ciastka, Pączki, Kawiarnie"
