web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616332795-1042","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=110","118. Jazz Rock Cafe","51 143 35 06","ul. Sławowska 12","Downtown","$$Bary, Kawiarnie, Kawa i herbata"
"1616332770-1000","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","76. Cafe Rene","60 655 44 17","ul. Market Square 17","Mistrzejowice","Kawiarnie, Kawa i herbata"
"1616332801-1049","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","125 . Moment","66 803 40 00","ul. Esther 22","Kazimierz","$$Śniadanie i brunch, Włoska, Bary"
"1616332843-1124","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","200. Artur Bul Wspólnik Spółki Cywilnej Cafe Młyn","The Red Pradnik","Na Barcia 12","The Red Pradnik","Bary"
"1616332739-954","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=20","30. Pijalnia Czekolady E.Wedel","12 429 40 85","ul. Main Market Square 46","Main market","$$Sklepy z czekoladą, Kawiarnie, Kawa i herbata"
"1616332860-1154","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=220","230 . Cafe Bar Randez Vous Jarosław Partyka","Czyżyny","Squadron 303/58","Czyżyny","Bars"
"1616332770-998","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","74 . Cafe Nowa Księgarnia","12 354 27 15","axis. Consents 7","Nowa Huta","Cafes , Bookstores"
"1616332789-1034","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","110. Cafe Art","12 376 54 43","Main Market Square 23","Main market","Kawiarnie, Kawa i herbata"
"1616332782-1016","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","92 . Caffe Eclipse","12 431 08 64","ul. Szczepańska 3","Downtown","$$ Bars , Coffee & Tea , Cafes"
"1616332818-1084","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","160. Opera Cafe Pub","12 422 02 01","ul. St. John 10","Downtown","Kawiarnie"
"1616332825-1088","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","164 . Pod Chochołami","60 147 09 33","ul. St. Lazarus 16","Grzegórzki","$ Sandwiches"
"1616332726-932","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","8. NapNap Cafe","12 371 27 20","ul. Zwierzyniecka 5","Downtown","$Kanapki, Kawiarnie, Kawa i herbata"
"1616332726-926","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","2 . Mo-ja Cafe","69 190 49 01","ul. Starowiślna 14","Downtown","$$ Breakfast & Brunch , Desserts , Cafes"
"1616332782-1017","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","93 . Movie Cafe","12 433 00 33","al. Krasińskiego 34","Zoo","Cafes , Coffee and tea"
"1616332782-1023","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","99. Dym","12 429 66 61","ul. st. Thomas 13","Downtown","$Kawiarnie"
"1616332782-1019","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","95 . Cardboard","79 782 78 07","ul. Krupnicza 7","Downtown","$ Cafes , Coffee and Tea"
"1616332789-1029","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","105 . Treats","12 430 30 99","ul. Straszewskiego 28","Downtown","$ Polish , Breakfast and Brunch"
"1616332733-944","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","20. Planet Internet Cafe","12 432 76 31","Main Market Square 24","Main market","Kafejki internetowe, Usługi lokalne"
"1616332739-947","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=20","23 . Vegano Cafe","73 057 42 43","ul. Henryka Siemiradzkiego 25","Kleparz","Cafes , Vegan , Sandwiches"
"1616332843-1118","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","194 . The Bonerowski Palace","12 374 13 00","ul. St. John 1","Main market","$$$ Hotels"
"1616332801-1047","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","123 . Nota Resto","51 781 88 51","ul. st. Krzyża 17","Downtown","$$ Vegetarian , Polish , Modern European"
"1616332733-943","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","19. Bunkier Cafe","12 431 05 85","Szczepański Square 3A","Downtown","$Kawa i herbata, Kawiarnie"
"1616332733-938","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","14 . Massolit","12 429 51 93","ul. Felicjanek 4","Downtown","$ Bookstores , Cafes"
"1616332752-968","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","44 . Knitted Coffee","79 435 70 62","ul. Starowislna 38","Kazimierz","Coffee and tea , Themed Cafes"
"1616332855-1141","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","217. Małgorzata Krzywda Cafe Internet Po Schodkach","Kleparz","Stefan Batory 25","Kleparz",""
"1616332745-963","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","39. 2 Okna Cafe","12 378 34 43","ul. Józefa 40","Kazimierz","Kawiarnie, Śniadanie i brunch"
"1616332745-960","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","36 . Mercedes Cafe","12 639 58 26","ul. Armii Krajowej 19","Krowodrza","$$$$Kawiarnie, Kawa i herbata"
"1616332776-1006","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","82 . Coffee Street","12 333 73 03","ul. Dolnych Młynów 3","Downtown","$ Cafes , Cookies , Sandwiches"
"1616332860-1148","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=220","224 . Cafe Plaza","12 423 25 77","ul. Senatorska 4a","Zwierzyniec",""
"1616332801-1048","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","124 . Cherubino","12 429 40 07","ul. St. Tomasza 15","Downtown","$$ Italian , Polish"
"1616332808-1059","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","135 . Naber Cafe","12 422 44 07","ul. St. Thomas 9","Downtown","$ Ice Cream & Frozen Yogurt , Cafes , Coffee & Tea"
"1616332745-958","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","34 . Pantograph Cafe","60 646 72 51","ul. Jana Pawła 37","Czyżyny","$ Cafes , Coffee and Tea"
"1616332837-1105","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=180","181. Kamienica Kennerów","Downtown","ul. Szpitalna 38","Downtown","Monuments and historical buildings"
"1616332733-942","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","18. Hetmańska 24h","12 430 01 08","ul. Bracka 4","Old Town","$Artykuły papiernicze, Ksero i druk, Kafejki internetowe"
"1616332869-1155","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=230","231 . Agata Cafe Bar Marek Klęsk","12 644 74 31","Os. Spódzielcze 9 B","Nowa Huta","Arts and entertainment"
"1616332739-946","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=20","22 . Charlotte","60 080 78 80","pl. Szczepański 2","Downtown","$ French , Modern European , Cafes"
"1616332813-1069","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=140","145 . Camera Cafe","60 119 03 81","ul. Wiślna 5/1","Old Town","$$ Cafes , Polish"
"1616332752-974","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","50. Cafe Manekin","69 099 40 99","ul. st. Tomasz 25","Downtown","$$Bary, Kawiarnie"
"1616332726-931","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","7. Massolit Bakery Cafe","12 426 43 12","ul. Smolensk 17","Downtown","Kawiarnie, Kawa i herbata, Piekarnie"
"1616332752-973","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","49. Kawiory 8 Cafe","60 320 80 79","ul. Caviar 8","AGH student campus","$Kawiarnie, Bistro, Śniadanie i brunch"
"1616332818-1083","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","159. Cafe Zamkowa","12 389 11 03","Pieskowa Rock.","null","Polska, Kawiarnie, Kawa i herbata"
"1616332789-1030","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","106. Club Oko Café","12 423 59 79","ul. Hungarian 1","Old Podgórze","Kawiarnie, Kawa i herbata"
"1616332808-1058","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","134 . Cafe Rękawka","12 296 20 02","ul. Kazimierza Brodzińskiego 4B","Old Podgórze","Cafes , Coffee and tea"
"1616332752-971","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","47. Kącik 6 Multikulti Cafe","53 670 17 75","ul. Corner 6","Old Podgórze","Kawiarnie, Kawa i herbata"
"1616332832-1103","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=170","179 . Cafe Bar K2 Ennio Russo","12 426 23 34","Krakowska 5 / 3u","Kazimierz","Bars"
"1616332770-996","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","72 . Passepartout Resto Bar","12 633 52 75","ul. Czarnowiejska 38","Krowodrza","Cafes , Poland"
"1616332860-1152","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=220","228 . Café Milano Sc. Café","12 266 64 83","ul. Praga 18","Debniki",""
"1616332776-1007","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","83 . Mocak Cafe","51 609 58 63","ul. Lipowa 4H","Podgórze","Coffee and tea , Cafes"
"1616332776-1005","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","81 . Antycafe","50 648 18 88","ul. Sławkowska 12","Downtown","$$ Bars , Coffee & Tea , Cafes"
"1616332763-994","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=60","70. Cafe Fińska","Old Podgórze","ul. Józefińska 47","Old Podgórze","Kawiarnie, Kawa i herbata"
"1616332757-977","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","53 . Cafe Putto","12 619 23 00","null","Main market","$ Coffee and Tea , Cafes"
"1616332849-1125","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=200","201 . Cafe Disco Bar Trol Anetta Daria Piasecka Dere Agnieszka","Podgórze","Dworcowa 5/30","Podgórze","Bars"
"1616332869-1158","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=230","234 . Oregano Restaurant & Cafe","12 267 72 23","ul. Bobrzyńskiego 33","Ruczaj","Włoska"
"1616332832-1104","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=170","180 . Indalo","12 431 00 91","ul. Tarłowska 15","Downtown","$ Cafes , Hostels , Coffee & Tea"
"1616332849-1133","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=200","209 . Artidotuum Gallery Cafe","12 422 55 56","ul. Zwierzyniecka 22","Downtown",""
"1616332849-1126","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=200","202 . Cafe Bar Aldi Jolanta Zawartczyska Alfred Zawartczyski","Podgórze","Dworcowa 7","Podgórze","Bars"
"1616332825-1089","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","165 . Cafe E-network","12 431 23 94","ul. Sienna 14","Old Town",""
"1616332733-940","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","16. Siesta Cafe","12 431 14 88","ul. Stolarska 6","Old Town","$$Kawiarnie, Kawa i herbata"
"1616332855-1142","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","218. Cafe Internet Po Schodkach Ryszard Piórkowski Małgorzata","12 632 70 99","Stefan Batory 25","Kleparz",""
"1616332733-937","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","13 . Meho Cafe","60 048 00 49","ul. Krupnicza 26","Downtown","$$ Bistros , Cafes , Coffee & Tea"
"1616332776-1009","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","85 . Cafe Mini","66 063 42 56","ul. Grodzka 45","Old Town","$ Cookies , Cafes , Coffee and Tea"
"1616332801-1054","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","130. Wódka Cafe Bar","12 422 32 14","ul. Mikołajska 5","Downtown","$$Bary"
"1616332776-1014","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","90. Café Feliz","60 922 22 52","ul. Casimir the Great 4","Krowodrza","Kawiarnie"
"1616332789-1031","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","107. Kawiarnia Piast","12 622 31 99","ul. Piastowska 47","Krowodrza","Bary, Kawiarnie, Kawa i herbata"
"1616332770-1003","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","79. Cafe Nietoperz","Old Town","Deputy","Old Town","Specjaliści, Kawiarnie, Kawa i herbata"
"1616332782-1024","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","100. Nie Cafe Time Master","12 265 68 68","ul. Batory 1","Kleparz","Coworking, Kawiarnie, Stowarzyszenia społeczne"
"1616332789-1027","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","103 . Vespa Cafe","53 478 58 34","ul. Kamienna 43","Downtown","Cafes , Coffee and tea"
"1616332843-1116","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","192 . Cafe Bar Janina Dziedzina","Grzegórzki","Fabryczna 20a","Grzegórzki","Bars"
"1616332849-1128","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=200","204 . Drink Bar Cafe Crazy Wojciech Tomana","Bieżanów - Prokocim","Sniezna 20","Bieżanów - Prokocim","Bars"
"1616332843-1117","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","193 . Cafe Hamlet","12 422 12 11","ul. Miodowa 9","Kazimierz","$$ Bars , Cafes , Coffee & Tea"
"1616332855-1136","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","212 . Arti do Tuum Gallery Cafe Maria Krystyna Loster","Kazimierz","Józefa 18","Kazimierz","Social associations"
"1616332855-1139","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","215 . Manggha","12 267 27 03","ul. M. Konopnicka 26","Debniki","Museums"
"1616332757-981","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","57. NapNap Cafe","12 430 36 36","ul. Nadwiślańska 11","Old Podgórze","Kawiarnie"
"1616332860-1149","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=220","225 . Orangery Cafe","Dębniki","ul. Dębowa 4","Dębniki",""
"1616332818-1075","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","151 . Mama Restaurant and Cafe","Kazimierz","Pl. New 6","Kazimierz","$$ Bars , Cafes"
"1616332776-1012","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","88. Rodzinka Cafe","72 839 49 09","Floriańska 15","Downtown","$$Kawa i herbata, Śniadanie i brunch, Kawiarnie"
"1616332808-1057","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","133 . Old Town Cafe","12 430 73 73","ul. Pigeon 2","Old Town","Breakfast and brunch , Cafes"
